,JK,JUR,GAJI_ORTU,PDK_IBU,PEK_IBU,PEK_AYAH,IP_S1,IP_S2,SKS_S1,SKS_S2,STATUS_LULUS
5434,L,HUK,G4,SRJN,LL,PSN,IPS1_SM,IPS2_SM,SKS1_B,SKS2_B,LTW
1052,P,AKU,G3,SMTA,PDG,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6000,P,HUK,G4,SMP,LL,PDG,IPS1_KM,IPS2_M,SKS1_B,SKS2_B,LTW
1778,P,EKO,G3,SMTA,PNS,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1991,P,EKO,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
2150,L,EKO,G3,SMTA,PS,GRD,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
770,P,AKU,G4,SRJN,PNS,PNS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_B,LTW
1064,P,AKU,G4,SRJN,PDG,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
929,P,AKU,G2,SMTA,PDG,PDG,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
5487,P,HUK,G2,SMP,LL,PS,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
2209,P,EKO,G5,SMTA,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2266,L,EKO,G4,SMTA,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1066,L,AKU,G4,SRJN,PS,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1975,P,EKO,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6241,P,HUK,G5,SMTA,PDG,PDG,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
6149,L,HUK,G4,SMTA,LL,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
906,P,AKU,G4,SRJN,LL,GRD,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2076,L,EKO,G1,SMP,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1203,P,AKU,G3,SRJN,GRD,PS,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5465,L,HUK,G3,SMTA,PDG,PNS,IPS1_KM,IPS2_KM,SKS1_SB,SKS2_B,LTW
6307,L,HUK,G5,SRJN,PNS,PS,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LTW
5916,P,HUK,G7,SRJN,PDG,PDG,IPS1_SM,IPS2_M,SKS1_SB,SKS2_B,LTW
692,P,AKU,G2,SMTA,LL,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
1992,P,EKO,G4,SD,PDG,PDG,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
5396,P,HUK,G3,SRJN,GRD,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_B,LTW
5491,L,HUK,G3,SMP,PDG,PDG,IPS1_M,IPS2_KM,SKS1_SB,SKS2_SB,LTW
659,P,AKU,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
1185,P,AKU,G4,SRJN,GRD,PNS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
3322,P,KOM,G4,SRJN,GRD,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
3209,P,KOM,G3,SRJN,PNS,GRD,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2171,P,EKO,G2,SD,LL,BPN,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
2128,L,EKO,G7,SMTA,PS,PS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
5948,P,HUK,G4,SMTA,LL,PNS,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1867,P,EKO,G2,SRJN,PNS,LL,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5930,P,HUK,G5,SMTA,PNS,LL,IPS1_SM,IPS2_KM,SKS1_B,SKS2_SB,LTW
5415,P,HUK,G4,SMTA,PDG,PNS,IPS1_KM,IPS2_SM,SKS1_B,SKS2_SB,LTW
1145,P,AKU,G3,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
796,P,AKU,G5,SRJN,GRD,GRD,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
834,P,AKU,G5,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
897,P,AKU,G4,SRJN,PDG,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
909,L,AKU,G2,SMP,LL,BPN,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
948,L,AKU,G3,SMTA,PS,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
2064,P,EKO,G2,SMTA,LL,PSN,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6094,P,HUK,G4,SRJN,LL,PS,IPS1_KM,IPS2_SM,SKS1_SB,SKS2_B,LTW
6362,P,HUK,G4,SMTA,LL,PS,IPS1_SM,IPS2_SM,SKS1_B,SKS2_SB,LTW
6034,L,HUK,G7,SMTA,LL,PS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
2163,L,EKO,G7,LL,LL,PDG,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_SB,LTW
2226,P,EKO,G3,SMTA,PDG,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
5908,P,HUK,G3,SD,LL,ABRI,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
2118,P,EKO,G4,SMTA,LL,GRD,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LTW
6258,L,HUK,G2,SD,PDG,BPN,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6217,P,HUK,G4,SRJN,GRD,GRD,IPS1_M,IPS2_M,SKS1_B,SKS2_SB,LTW
6202,L,HUK,G4,SRJN,PNS,PNS,IPS1_M,IPS2_SM,SKS1_B,SKS2_B,LTW
5535,P,HUK,G3,SMTA,PDG,PNS,IPS1_M,IPS2_M,SKS1_B,SKS2_B,LTW
6093,P,HUK,G4,SMTA,LL,PSN,IPS1_SM,IPS2_M,SKS1_SB,SKS2_SB,LTW
6383,P,HUK,G4,SRJN,LL,PNS,IPS1_SM,IPS2_M,SKS1_B,SKS2_SB,LTW
5422,P,HUK,G4,SMTA,PDG,PNS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LTW
3439,P,KOM,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
927,P,AKU,G3,SMP,LL,PNS,IPS1_CUM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6172,P,HUK,G1,SD,LL,PSN,IPS1_M,IPS2_KM,SKS1_B,SKS2_B,LTW
1171,P,AKU,G2,SD,PDG,PDG,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LTW
6259,P,HUK,G2,SMP,LL,PDG,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1051,L,AKU,G3,SRJN,GRD,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
6002,P,HUK,G4,SRJN,PNS,PNS,IPS1_SM,IPS2_CUM,SKS1_B,SKS2_SB,LTW
1118,L,AKU,G7,SMTA,LL,GRD,IPS1_M,IPS2_SM,SKS1_SB,SKS2_B,LTW
975,P,AKU,G4,SRJN,PDG,PS,IPS1_CUM,IPS2_SM,SKS1_B,SKS2_SB,LTW
5915,P,HUK,G7,SRJN,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LC
3424,L,KOM,G4,SMTA,PS,PS,IPS1_M,IPS2_KM,SKS1_SB,SKS2_B,LC
1155,L,AKU,G5,SRJN,GRD,PNS,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
1824,P,EKO,G2,SD,BPN,BPN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
3346,P,KOM,G7,SMTA,LL,PNS,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
3360,P,KOM,G4,SMTA,PNS,LL,IPS1_CUM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
5837,P,HUK,G4,SRJN,PNS,GRD,IPS1_CUM,IPS2_M,SKS1_B,SKS2_B,LC
3461,L,KOM,G5,SRJN,GRD,PSN,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
789,P,AKU,G4,SMTA,LL,LL,IPS1_CUM,IPS2_SM,SKS1_SB,SKS2_SB,LC
6032,P,HUK,G3,SRJN,GRD,PS,IPS1_KM,IPS2_KM,SKS1_B,SKS2_SB,LC
6021,P,HUK,G3,SMTA,GRD,GRD,IPS1_KM,IPS2_M,SKS1_SB,SKS2_B,LC
2237,P,EKO,G7,SRJN,PS,GRD,IPS1_SM,IPS2_CUM,SKS1_SB,SKS2_SB,LC
3352,L,KOM,G3,SD,PDG,PS,IPS1_SM,IPS2_SM,SKS1_SB,SKS2_SB,LC
5914,P,HUK,G5,SMTA,PDG,PNS,IPS1_SM,IPS2_KM,SKS1_SB,SKS2_B,LC
